run_number,run_date,env,model,gamma,theta,epsilon,alpha,number_iteration,max_step,actual_run,time,score
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,43,92,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,44,93,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,45,93,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,46,94,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,47,92,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,48,92,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,monte_carlo_off_policy,0.9999,None,0.1,None,50,100000,49,94,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,0,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,1,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,2,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,3,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,4,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,5,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,6,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,7,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,8,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,9,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,10,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,11,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,12,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,13,8,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,14,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,15,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,16,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,17,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,18,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,19,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,20,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,21,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,22,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,23,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,24,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,25,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,26,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,27,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,28,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,29,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,30,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,31,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,32,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,33,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,34,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,35,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,36,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,37,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,38,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,39,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,40,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,41,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,42,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,43,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,44,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,45,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,46,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,47,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,48,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,Q_learning_off_policy,0.9999,None,0.1,0.1,50,100000,49,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,0,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,1,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,2,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,3,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,4,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,5,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,6,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,7,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,8,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,9,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,10,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,11,5,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,12,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,13,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,14,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,15,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,16,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,17,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,18,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,19,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,20,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,21,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,22,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,23,6,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,24,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,25,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,26,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,27,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,28,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,29,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,30,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,31,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,32,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,33,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,34,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,35,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,36,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,37,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,38,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,39,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,40,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,41,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,42,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,43,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,44,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,45,7,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,46,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,47,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,48,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,Shifumi,sarsa,0.9999,None,0.1,0.1,50,100000,49,5,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,0,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,1,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,2,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,3,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,4,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,5,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,6,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,7,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,8,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,9,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,10,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,11,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,12,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,13,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,14,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,15,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,16,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,17,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,18,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,19,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,20,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,21,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,22,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,23,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,24,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,25,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,26,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,27,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,28,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,29,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,30,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,31,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,32,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,33,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,34,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,35,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,36,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,37,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,38,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,39,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,40,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,41,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,42,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,43,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,44,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,45,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,46,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,47,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,48,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,policy_iteration,0.9999,0.1,None,None,50,100000,49,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,value_iteration,0.9999,0.1,None,None,50,100000,0,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,value_iteration,0.9999,0.1,None,None,50,100000,1,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,value_iteration,0.9999,0.1,None,None,50,100000,2,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,value_iteration,0.9999,0.1,None,None,50,100000,3,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,value_iteration,0.9999,0.1,None,None,50,100000,4,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,value_iteration,0.9999,0.1,None,None,50,100000,5,0,0
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,value_iteration,0.9999,0.1,None,None,50,100000,6,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,value_iteration,0.9999,0.1,None,None,50,100000,7,0,1
cfaa9dca-24d8-41f6-a7ed-cfa9f6fbb733,2024-07-24_20-22-52,MontyHall,value_iteration,0.9999,0.1,None,None,50,100000,8,0,0
